CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
F39583,2022-11-16,2022-11-16,98.00000000000001
F39584,2022-11-15,2022-11-16,8196.78
F39585,2022-11-14,2022-12-16,11550.0
F39586,2022-11-17,2022-12-16,9270.0
F39587,2022-09-15,2022-11-16,2949.0
F39588,2022-11-16,2022-11-16,435.72
F39589,2022-11-16,2022-11-16,1732.25
F39590,2022-11-16,2022-11-16,145.0
F39591,2022-11-16,2022-12-16,16990.0
F39592,2022-11-16,2022-11-16,14000.000000000002
F39593,2022-11-17,2022-11-17,390.0
F39594,2022-11-17,2022-11-17,413.81
F39595,2022-11-15,2022-11-17,6591.1
F39596,2022-11-16,2022-11-17,1445.7520000000002
F39597,2022-11-18,2022-11-17,3476.0
F39598,2022-11-15,2022-11-17,1223.38
F39599,2022-11-18,2022-11-18,4908.0
F39600,2022-11-17,2022-11-18,3135.93
F39601,2022-11-18,2022-11-18,26500.000000000004
F39602,2022-11-18,2022-12-18,21200.0
F39603,2022-11-23,2022-11-18,3812.5200000000004
F39604,2022-11-18,2022-11-18,2265.9500000000003
F39605,2022-11-17,2022-12-18,1338.0
F39606,2022-11-14,2022-12-03,1830.0000000000002
F39607,2022-11-18,2022-11-18,1547.0700000000002
F39608,2022-11-18,2022-11-18,1250.0
F39609,2022-11-22,2022-12-03,5521.75
F39610,2022-11-22,2022-11-22,5480.0
F39611,2022-11-16,2022-12-07,8452.400000000001
F39612,2022-11-23,2022-12-23,2665.0
F39613,2022-11-23,2022-11-23,1435.7372
F39614,2022-11-23,2022-11-23,97.28
F39615,2022-11-23,2022-11-23,4403.72
F39616,2022-11-23,2022-11-23,3407.5008000000003
F39617,2022-11-23,2022-11-23,1060.3
F39618,2022-11-25,2023-01-22,15154.760000000002
F39619,2022-11-24,2022-12-09,11898.0
F39620,2022-09-28,2023-01-08,19962.2
F39621,2022-11-24,2022-11-24,482.9
F39622,2022-09-28,2023-01-08,24952.75
F39623,2022-11-23,2022-11-24,467.67
F39624,2022-11-24,2022-11-24,958.3
F39625,2022-11-14,2022-11-24,802.0
F39626,2022-11-24,2022-11-24,5309.11
F39627,2022-11-24,2022-11-24,5309.11
F39628,2022-11-24,2022-11-24,163.4
F39629,2022-11-24,2022-11-24,3043.13056
F39630,2022-11-22,2022-11-24,1392.0
F39631,2022-11-18,2022-12-24,7205.52
F39632,2022-11-25,2022-12-24,9440.0
F39633,2022-11-29,2022-12-25,36003.6
F39634,2022-11-29,2022-12-25,46680.00000000001
F39635,2022-11-25,2022-11-25,478.45000000000005
F39636,2022-11-25,2023-01-09,1950.0000000000002
F39637,2022-11-28,2022-11-25,1456.8600000000001
F39638,2022-11-25,2022-11-25,661.6971000000001
F39639,2022-11-25,2022-11-25,334.1171
F39640,2022-11-25,2022-11-25,1277.5059
F39641,2022-11-25,2022-11-25,150.6
F39642,2022-11-29,2022-12-25,29506.0
F39643,2022-11-09,2022-11-25,1318.7
F39644,2022-11-24,2022-11-25,136.2
F39645,2022-11-15,2022-11-25,1009.65
F39646,2022-11-25,2022-11-25,427.35
F39647,2022-11-28,2022-11-28,827.59
F39648,2022-11-28,2022-11-28,1703.7504000000001
F39649,2022-11-18,2022-11-28,1608.7500000000002
F39650,2022-11-24,2022-11-28,143.65
F39651,2022-11-28,2022-11-28,91.39
F39652,2022-11-29,2022-11-29,16980.0
F39653,2022-11-29,2022-11-29,3500.0000000000005
F39654,2022-11-28,2023-02-27,13065.0
F39655,2022-11-29,2022-12-14,41731.57750000001
F39656,2022-11-23,2022-11-30,922.42
F39657,2022-11-30,2022-12-30,9270.0
F39658,2022-11-29,2022-12-08,3916.5860000000002
F39659,2022-12-05,2022-11-30,2220.7000000000003
F39660,2022-11-30,2022-11-30,390.0
F39661,2022-12-05,2022-11-30,20896.480000000003
F39662,2022-11-30,2022-11-30,347.2875
F39663,2022-11-30,2022-11-30,275.88
F39664,2022-11-25,2022-11-30,1800.69
F39665,2022-11-30,2022-12-30,7000.000000000001
F39666,2022-09-30,2022-11-30,1158.51
F39667,,2022-11-30,130.0
F39668,2022-11-30,2022-11-30,3045.5000000000005
F39669,2022-11-30,2022-11-30,3584.2241000000004
F39670,2022-11-30,2022-11-30,11294.500000000002
F39671,2022-12-02,2022-11-30,7276.4800000000005
F39672,2022-11-23,2022-11-30,3821.5200000000004
F39673,2022-11-30,2022-11-30,5680.000000000001
F39674,2022-11-30,2022-11-30,1293.1034
F39675,2022-12-01,2022-11-30,1385.5
F39676,2022-11-30,2022-11-30,862.0689000000001
F39677,2022-11-29,2022-12-30,12622.000000000002
F39678,2022-11-25,2022-12-30,1230.0
F39679,2022-11-30,2022-11-30,17486.396500000003
F39680,2022-11-30,2022-11-30,1435.1982
F39681,2022-11-30,2022-11-30,5175.0
F39682,2022-11-30,2022-11-30,8822.0
F39683,2022-11-30,2022-11-30,3795.0000000000005
F39684,2022-11-30,2022-11-30,970.0000000000001
F39685,2022-12-02,2023-02-03,5880.0
F39686,2022-12-02,2023-02-03,9950.5
F39687,2022-12-05,2022-12-20,465.00000000000006
F39688,2022-12-01,2022-12-05,160.08000000000004
F39689,2022-12-01,2022-12-05,474.14000000000004
F39690,2022-12-02,2022-12-05,195.00000000000003
F39691,2022-12-02,2022-12-05,3722.1000000000004
F39692,2022-12-01,2022-12-05,725.0000000000001
F39693,2022-12-01,2022-12-05,3407.5008
F39694,2022-11-23,2023-01-04,7107.200000000001
F39695,2022-12-05,2023-01-04,25554.243000000002
F39696,2022-11-23,2023-01-19,13688.000000000002
F39697,2022-12-05,2022-12-05,102.83
F39698,2022-11-28,2022-12-05,8154.0
F39699,2022-12-01,2022-12-05,57.33
F39700,2022-12-01,2022-12-05,2220.7000000000003
F39701,2022-12-06,2023-01-05,2423.8500000000004
F39702,2022-12-06,2022-12-06,47.870000000000005
F39703,2022-12-01,2022-12-06,637.5006
F39704,2022-12-06,2022-12-06,830.1825000000001
F39705,2022-12-06,2022-12-06,96.05000000000001
F39706,2022-12-06,2022-12-06,970.0000000000001
F39707,2022-12-06,2022-12-06,300.0
F39708,2022-12-07,2022-12-07,248.28
F39709,2022-12-06,2022-12-07,864.6625
F39710,2022-12-06,2022-12-07,120.0
F39711,2022-11-29,2022-12-07,1500.7993000000001
F39712,2022-12-06,2022-12-07,120.0
F39713,2022-11-29,2022-12-07,1500.7993000000001
F39714,2022-12-07,2022-12-07,248.28
F39715,2022-12-02,2022-12-22,41731.58
F39716,2022-12-02,2022-12-22,41731.58
F39717,2022-12-05,2022-12-07,3795.0
F39718,2022-12-06,2022-12-07,864.6625
F39719,2022-12-02,2022-12-07,36430.0
F39720,2022-12-07,2023-01-06,12622.000000000002
F39721,2022-12-07,2023-01-06,1230.0
F39722,2022-12-08,2022-12-08,1430.0
F39723,2022-12-08,2022-12-08,2900.0000000000005
F39724,2022-12-01,2022-12-23,1848.2500000000002
F39725,2022-12-06,2022-12-08,8224.800000000001
F39726,2022-12-08,2022-12-08,243.20000000000002
F39727,2022-12-08,2022-12-08,2305.3900000000003
F39728,2022-12-08,2022-12-08,3100.0000000000005
F39729,2022-12-02,2022-12-08,17300.0
F39730,2022-12-08,2022-12-08,315.0
F39731,2022-12-09,2023-01-07,29506.0
F39732,2022-12-09,2022-12-23,3550.0000000000005
F39733,2022-12-05,2022-12-08,4157.700000000001
F39734,2022-12-02,2022-12-08,13200.000000000002
F39735,2022-12-08,2022-12-08,298.71000000000004
F39736,2022-12-01,2022-12-08,16450.100000000002
F39737,2022-12-05,2022-12-08,1215.0
F39738,2022-12-09,2022-12-09,120.0
F39739,2022-12-09,2022-12-09,372.42
F39740,2022-12-09,2022-12-09,170.3271
F39741,2022-12-07,2022-12-09,1680.0000000000002
F39742,2022-12-09,2022-12-09,344.85
F39743,2022-12-07,2022-12-09,2333.26
F39744,2022-12-08,2022-12-09,110.441
F39745,2022-12-09,2022-12-09,65.44000000000001
F39746,2022-12-09,2022-12-09,2950.65
F39747,2022-12-13,2023-01-08,45444.600000000006
F39748,2022-12-09,2022-12-09,1153.3000000000002
F39749,2022-12-07,2022-12-09,1430.0000000000002
F39750,2022-12-09,2022-12-09,8822.0
F39751,2022-12-02,2022-12-09,3045.5000000000005
F39752,2022-12-13,2022-12-13,689.6277
F39753,2022-12-13,2022-12-13,385.69000000000005
F39754,2022-12-13,2022-12-13,6832.0
F39755,2022-12-13,2022-12-13,3407.5008000000003
F39756,2022-12-07,2022-12-28,18900.0
F39757,2022-12-13,2022-12-13,815.0000000000001
F39758,2022-12-13,2022-12-13,147.0
F39759,2022-11-28,2022-12-13,4347.9
F39760,2022-12-13,2022-12-28,2371.7400000000002
F39761,2022-12-13,2022-12-13,1650.0
F39762,2022-12-13,2022-12-13,3880.0
F39763,2022-12-08,2022-12-13,1435.2
F39764,2022-12-14,2022-12-14,2278.45
F39765,2022-12-14,2022-12-14,600.0
F39766,2022-12-14,2022-12-29,1435.827
F39767,2022-12-13,2022-12-14,2220.0
F39768,2022-11-24,2022-12-14,332.5
F39769,2022-12-14,2022-12-14,5000.0
F39770,2022-12-14,2022-12-14,8224.800000000001
F39771,2022-12-08,2022-12-14,2288.4504
F39772,2022-12-13,2022-12-15,270.0
F39773,2022-12-21,2022-12-30,3720.0
F39774,2022-12-14,2023-01-14,18319.5
F39775,2022-12-09,2023-01-14,24050.000000000004
F39776,2022-12-16,2023-01-14,20948.250000000004
F39777,2022-12-09,2023-01-15,18540.0
F39778,2022-12-19,2022-12-31,935.34
F39779,2022-12-16,2022-12-16,360.00000000000006
F39780,2022-12-14,2022-12-16,410.00000000000006
F39781,2022-12-16,2022-12-16,144.0
F39782,2022-12-16,2022-12-16,717.75
F39783,2022-12-16,2022-12-16,760.0000000000001
F39784,2022-12-17,2023-01-15,36000.0
F39785,2022-12-16,2022-12-16,760.0
F39786,2022-12-14,2022-12-19,3123.7495
F39787,2022-12-19,2022-12-19,308.6
F39788,2022-12-23,2022-12-19,11809.980000000001
F39789,2022-12-19,2022-12-19,699.0
F39790,2022-12-19,2022-12-19,3162.455968
F39791,2022-12-15,2023-01-19,14968.8
F39792,2022-12-20,2022-12-20,1400.0000000000002
F39793,2022-12-15,2022-12-20,1434.0
F39794,2022-12-20,2023-01-10,28582.760000000002
F39795,2022-12-09,2023-01-04,7335.950000000001
F39796,2022-12-19,2022-12-20,76.16000000000001
F39797,2022-12-13,2022-12-20,76.16
F39798,2022-12-20,2022-12-20,2343.0
F39799,2022-12-21,2023-01-05,320.0
F39800,2022-12-19,2022-12-21,699.0
F39801,2022-12-15,2022-12-21,13575.0
F39802,2022-12-21,2023-01-05,340.0
F39803,2022-12-19,2022-12-21,1325.07
F39804,2022-12-21,2022-12-21,1070.0
F39805,2022-12-21,2022-12-21,762.0
F39806,2022-12-21,2022-12-21,3600.0
F39807,2022-12-21,2022-12-21,550.56
F39808,2022-12-21,2022-12-21,295.0
F39809,2022-12-21,2023-01-21,13959.04
F39810,2022-12-22,2023-01-21,31710.08
F39811,2022-12-21,2023-01-21,7460.000000000001
F39812,2022-12-21,2023-01-21,4880.0
F39813,2022-12-20,2022-12-22,3036.0000000000005
F39814,2022-12-22,2023-02-20,28350.000000000004
F39815,2022-12-21,2022-12-22,7968.990000000001
F39816,2022-12-20,2022-12-22,17758.08
F39817,2022-12-22,2022-12-22,1959.5
F39818,2022-12-22,2022-12-22,551.76
F39819,2022-12-21,2023-01-06,390.00000000000006
F39820,2022-12-22,2022-12-22,1000.0000000000001
F39821,2022-12-22,2022-12-22,1649.1
F39822,2022-12-22,2022-12-22,70.0
F39823,2022-12-22,2022-12-23,1100.0
F39824,2022-12-23,2022-12-23,13800.000000000002
F39825,2022-12-09,2022-12-23,9816.000000000002
F39826,2022-12-23,2022-12-23,9486.35
F39827,2022-11-22,2022-12-23,1050.0000000000002
F39828,2022-12-23,2022-12-23,1530.0000000000002
F39829,2022-12-23,2022-12-23,5523.344800000001
F39830,2023-01-04,2022-12-23,12645.450000000003
F39831,2022-12-23,2022-12-23,903.2586000000001
F39832,2022-12-23,2022-12-23,3500.0000000000005
F39833,2022-12-15,2023-01-22,12067.619999999999
F39834,2022-12-22,2022-12-23,8583.6
F39835,2023-01-05,2022-12-23,11752.05
F39836,2022-12-19,2022-12-23,1435.0000000000002
F39837,2022-12-21,2023-01-22,5909.84
F39838,2023-01-03,2022-12-23,14060.000000000002
F39839,2023-01-04,2022-12-23,5190.84
F39840,2022-12-23,2022-12-23,2595.4137
F39841,2022-12-23,2022-12-23,6888.0
F39842,2022-12-23,2022-12-23,2139.6551
F39843,2022-12-23,2022-12-23,5286.6551
F39844,2022-12-22,2023-01-03,36430.0
F39845,2023-01-03,2023-01-03,1439.21
F39846,2023-01-03,2023-01-03,5610.000000000001
F39847,2023-01-03,2023-01-03,2039.8800000000003
F39848,2023-01-03,2023-01-03,630.0
F39849,2023-01-03,2023-01-03,1403.0100000000002
F39850,2023-01-03,2023-01-03,189.00000000000003
F39851,2022-12-20,2023-01-03,79955.0
F39852,2022-12-20,2023-01-03,80544.0
F39853,2023-01-04,2023-01-04,5111.2512
F39854,2023-01-04,2023-01-04,851.6355000000001
F39855,2023-01-04,2023-01-04,80544.0
F39856,2023-01-03,2023-01-04,2320.08
F39857,2023-01-04,2023-01-19,1737.0
F39858,2022-12-16,2023-02-03,6650.000000000001
F39859,2022-12-09,2023-02-03,15000.0
F39860,2023-01-04,2023-01-04,197.3
F39861,2023-01-04,2023-01-04,1240.9
F39862,2023-01-04,2023-01-04,1363.4
F39863,2023-01-05,2023-01-05,421.2
F39864,2023-01-03,2023-01-05,1732.5000000000002
F39865,2023-01-05,2023-01-05,6132.52
F39866,2023-01-05,2023-03-06,28350.0
F39867,2023-01-05,2023-01-05,140.0
F39868,2023-01-05,2023-01-05,1336.98
F39869,2022-12-22,2023-02-04,23852.4
F39870,2023-01-05,2023-01-13,80544.0
F39871,2021-10-20,2023-02-20,2800.5
F39872,2022-12-01,2023-01-06,649.1818000000001
F39873,2023-01-06,2023-01-06,60.0
F39874,2023-01-06,2023-01-06,330.0
F39875,2023-01-04,2023-01-06,80.3553
F39876,2023-01-06,2023-01-06,148.5
F39877,2023-01-04,2023-01-06,7890.5
F39878,2023-01-03,2023-02-08,5800.0
F39879,2023-01-09,2023-01-09,145.48
F39880,2023-01-09,2023-01-09,460.6542
F39881,2023-01-09,2023-01-09,5916.000000000001
F39882,2023-01-04,2023-01-09,295.13
F39883,2023-01-09,2023-01-09,3407.5400000000004
F39884,2023-01-09,2023-02-08,25554.210000000003
F39885,2023-01-09,2023-02-08,7666.263000000001
F39886,2022-12-22,2023-02-08,7960.500000000001
F39887,2023-01-09,2023-01-09,221.4
F39888,2023-01-09,2023-01-09,1620.0000000000002
F39889,2023-01-10,2023-01-10,5000.0
F39890,2023-01-10,2023-01-10,2439.3
F39891,2023-01-10,2023-01-10,813.1
F39892,2023-01-10,2023-01-10,6616.000000000001
F39893,2023-01-09,2023-01-25,2116.5
F39894,2023-01-10,2023-01-10,2175.882
F39895,2023-01-10,2023-01-10,753.0
F39896,2023-01-10,2023-01-10,336.21000000000004
F39897,2023-01-09,2023-01-10,229.5
F39898,2023-01-10,2023-01-10,4671.3
F39899,2023-01-09,2023-01-10,7368.000000000001
F39900,2023-01-11,2023-01-11,85.25999999999999
F39901,2023-01-11,2023-01-11,240.00000000000003
F39902,2023-01-11,2023-01-26,522.5000000000001
F39903,2023-01-17,2023-01-11,7795.000000000001
F39904,2023-01-17,2023-01-11,8176.0
F39905,2022-11-22,2023-01-11,5175.0
F39906,2023-01-11,2023-01-11,1660.8000000000002
F39907,2023-01-12,2023-02-11,13959.04
F39908,2023-01-09,2023-01-12,1484.8000000000002
F39909,2023-01-10,2023-01-12,2100.0
F39910,2023-01-12,2023-01-12,4061.0
F39911,2023-01-12,2023-01-12,2441.25
F39912,2023-01-11,2023-02-11,660.0
F39913,2023-01-12,2023-01-12,1058.9705
F39914,2023-01-11,2023-01-12,62.4546
F39915,2023-01-12,2023-01-12,2285.0
F39916,2023-01-13,2023-01-13,9264.654700000001
F39917,2023-01-13,2023-01-13,14000.0
F39918,2023-01-13,2023-01-21,169.16
F39919,2023-01-13,2023-01-13,14000.000000000002
F39920,2023-01-12,2023-01-13,9720.0
F39921,2023-01-10,2023-02-27,26100.000000000004
F39922,2023-01-06,2023-01-13,290.0
F39923,2023-01-12,2023-01-13,43589.23
F39924,2023-01-13,2023-01-13,385.5
F39925,2023-01-16,2023-01-16,383.7932
F39926,2023-01-16,2023-01-16,1275.0012000000002
F39927,2023-01-16,2023-01-16,2541.0
F39928,2023-01-20,2023-01-17,977.42
F39929,2023-01-13,2023-01-17,1697.71
F39930,2023-01-11,2023-01-17,1340.0
F39931,2023-01-17,2023-02-01,478.60900000000004
F39932,2023-01-18,2023-01-18,997.941
F39933,2023-01-04,2023-01-18,5190.84
F39934,2023-01-10,2023-03-04,26100.000000000004
F39935,2023-01-17,2023-02-02,4427.6
F39936,2023-01-18,2023-01-18,735.0000000000001
F39937,2023-01-18,2023-01-18,735.0
F39938,2023-01-18,2023-01-18,1174.5
F39939,2023-01-18,2023-01-18,2347.941
F39940,2023-01-18,2023-01-18,1485.0000000000002
F39941,2023-01-18,2023-01-18,368.968
F39942,2023-01-18,2023-01-18,344.85
F39943,2023-01-18,2023-01-18,8224.800000000001
F39944,2023-01-19,2023-01-19,137.94
F39945,2023-01-19,2023-01-19,235.00000000000003
F39946,2023-01-17,2023-01-19,14544.0
F39947,2023-01-17,2023-02-18,315.55
F39948,2023-01-16,2023-01-19,853.0000000000001
F39949,2023-01-17,2023-02-18,5617.080000000001
F39950,2023-01-18,2023-01-19,1959.5
F39951,2023-01-20,2023-01-19,1697.71
F39952,2023-01-19,2023-01-19,255.00000000000003
F39953,2023-01-19,2023-01-19,97.43
F39954,2023-01-17,2023-02-19,1230.0
F39955,2023-01-13,2023-04-20,17372.82
F39956,2023-01-12,2023-01-20,90456.66
F39957,2023-01-20,2023-01-20,14000.000000000002
F39958,2023-01-04,2023-01-20,7851.68
F39959,2023-01-13,2023-01-20,8400.0
F39960,2023-01-20,2023-01-20,441.40000000000003
F39961,2022-12-23,2023-01-20,9840.0
F39962,2023-01-20,2023-01-20,903.6
F39963,2023-01-20,2023-01-20,813.0000000000001
F39964,2023-01-17,2023-02-04,4399.9824
F39965,2023-01-20,2023-01-20,145.3
F39966,2023-01-18,2023-01-20,1139.7
F39967,2023-01-23,2023-01-23,189.66
F39968,2023-01-16,2023-01-23,5730.000000000001
F39969,2023-01-20,2023-01-23,320.0
F39970,2023-01-23,2023-01-23,4310.344800000001
F39971,2023-01-23,2023-01-23,3985.56
F39972,2023-01-24,2023-01-24,8913.383
F39973,2023-01-23,2023-02-23,54970.0
F39974,2023-01-24,2023-01-24,748.0
F39975,2023-01-23,2023-01-24,175.00000000000003
F39976,2023-01-23,2023-01-24,168.15
F39977,2022-12-23,2023-02-08,3196.0
F39978,2023-01-20,2023-01-24,4430.0
F39979,2023-01-23,2023-03-25,42600.0
F39980,2023-01-23,2023-02-23,45444.600000000006
F39981,2023-01-24,2023-01-24,5354.79
F39982,2023-01-24,2023-01-24,1461.0
F39983,2023-01-24,2023-01-24,258.6
F39984,2023-01-19,2023-01-24,2700.0
F39985,2023-01-13,2023-01-24,381.00000000000006
F39986,2023-01-23,2023-02-08,2116.5
F39987,2023-01-20,2023-01-24,1740.0000000000002
F39988,2023-01-24,2023-01-24,450.00000000000006
F39989,2023-01-20,2023-01-24,5245.6
F39990,2023-01-24,2023-01-24,1400.175
F39991,2023-01-26,2023-01-25,1442.35
F39992,2023-01-17,2023-03-26,18258.0
F39993,2023-01-25,2023-01-25,4260.0
F39994,2023-01-26,2023-01-25,2256.1899999999996
F39995,2023-01-25,2023-01-25,600.0
F39996,2023-01-25,2023-01-25,229.091
F39997,2023-01-26,2023-01-26,360.0
F39998,2023-01-25,2023-01-26,922.4200000000001
F39999,2023-01-26,2023-02-03,3980.0000000000005
F40000,2023-01-26,2023-01-26,1783.0000000000002
F40001,2023-01-17,2023-02-25,31487.75
F40002,2023-01-26,2023-01-26,380.00000000000006
F40003,2023-01-19,2023-01-26,7958.420000000001
F40004,2023-01-25,2023-02-10,2050.0
F40005,2023-01-25,2023-01-26,200.00000000000003
F40006,2023-01-10,2023-01-26,1180.5
F40007,2023-01-26,2023-01-26,3595.5018000000005
F40008,2023-01-26,2023-01-26,5500.0
F40009,2023-01-26,2023-01-26,72.08
F40010,2023-01-26,2023-01-26,1089.2
F40011,2023-01-19,2023-01-26,23739.100000000002
F40012,2023-01-27,2023-01-27,3394.7
F40013,2024-02-07,2023-01-27,13880.0
F40014,2023-01-27,2023-02-26,10617.04
F40015,2023-01-24,2023-01-27,4289.99
F40016,2023-01-27,2023-01-27,1025.23
F40017,2023-01-27,2023-01-27,4989.705000000001
F40018,2023-01-26,2023-01-27,348.002
F40019,2023-01-27,2023-01-27,600.0
F40020,2023-01-27,2023-01-27,9376.0
F40021,2023-01-27,2023-02-11,310.0
F40022,2023-02-02,2023-01-27,4140.0
F40023,2023-01-27,2023-01-27,167.58000000000004
F40024,2023-01-30,2023-01-30,4241.370000000001
F40025,2023-01-26,2023-03-01,9540.980000000001
F40026,2023-01-27,2023-01-30,685.0
F40027,2023-01-27,2023-03-01,14888.98998
F40028,2023-01-30,2023-01-30,964.05
F40029,2023-01-30,2023-01-30,4474.14
F40030,2023-01-30,2023-01-30,151.27100000000002
F40031,2023-01-30,2023-01-30,530.15
F40032,2023-01-27,2023-01-30,2268.0
F40033,2023-01-30,2023-01-30,1200.0
F40034,2023-01-19,2023-01-30,562.0
F40035,2023-01-30,2023-01-30,14000.0
F40036,2023-01-30,2023-01-30,14000.0
F40037,2023-01-26,2023-03-02,7691.8
F40038,2023-01-26,2023-01-31,2300.0
F40039,2023-01-18,2023-01-31,5981.280000000001
F40040,2023-01-24,2023-01-31,1674.0000000000002
F40041,2023-01-26,2023-01-31,1827.8100000000002
F40042,2023-01-11,2023-01-31,8156.22
F40043,2023-01-31,2023-01-31,369.6
F40044,2023-01-31,2023-01-31,1370.0
F40045,2023-01-30,2023-02-15,3610.65
F40046,2023-01-27,2023-01-31,5851.96
F40047,2023-02-01,2023-01-31,1660.8000000000002
F40048,2023-01-13,2023-01-31,1650.0000000000002
F40049,2023-02-09,2023-01-31,1406.14
F40050,2023-01-26,2023-01-31,8729.400000000001
F40051,2023-02-01,2023-01-31,700.0000000000001
F40052,2023-02-07,2023-01-31,15146.710000000001
F40053,2023-01-19,2023-01-31,2605.0
F40054,2023-01-18,2023-01-31,29695.32
F40055,2023-01-31,2023-01-31,350.00000000000006
F40056,2023-02-07,2023-01-31,1984.3500000000001
F40057,2023-01-18,2023-01-31,34681.380000000005
F40058,2023-02-03,2023-01-31,2956.0
F40059,2023-01-30,2023-01-31,7997.000000000001
F40060,2023-01-26,2023-01-31,10450.7
F40061,2023-02-02,2023-01-31,6520.950000000001
F40062,2023-01-31,2023-01-31,1783.0000000000002
F40063,2023-02-07,2023-01-31,2416.0
F40064,2023-01-31,2023-01-31,350.00000000000006
F40065,2023-02-01,2023-01-31,20619.45
F40066,2023-01-26,2023-04-02,25170.45
F40067,2023-02-01,2023-02-16,1737.0
F40068,2023-01-30,2023-02-01,846.5
F40069,2023-02-01,2023-02-16,12316.09
F40070,2023-02-01,2023-02-01,3338.1000000000004
F40071,2023-02-01,2023-02-01,129.31
F40072,2023-01-30,2023-03-04,2744.0
F40073,2023-01-31,2023-02-17,8092.000000000001
F40074,2023-01-18,2023-02-17,3597.9500000000003
F40075,2023-02-02,2023-02-02,1100.0
F40076,2023-02-02,2023-02-02,1454.8000000000002
F40077,2023-01-24,2023-02-02,1693.8500000000001
F40078,2023-02-02,2023-02-02,1550.0
F40079,2023-02-02,2023-02-02,2407.67
F40080,2023-02-02,2023-03-04,7460.000000000001
F40081,2023-01-25,2023-02-03,1870.8
F40082,2023-01-27,2023-02-04,42139.76
F40083,2023-02-03,2023-02-07,2266.9468
F40084,2023-02-03,2023-02-07,360.00000000000006
F40085,2023-02-03,2023-02-07,1275.0
F40086,2023-01-25,2023-02-07,1870.8000000000002
F40087,2023-02-03,2023-02-07,550.0
F40088,2023-02-03,2023-02-07,550.0
F40089,2023-02-14,2023-02-07,3624.0
F40090,2023-02-15,2023-02-07,8224.8
F40091,2023-02-10,2023-04-08,1825.0
F40092,2023-02-03,2023-03-09,1500.0
F40093,2023-02-07,2023-03-09,903.073
F40094,2023-02-07,2023-03-09,903.0730000000001
F40095,2023-02-07,2023-02-22,935.34
F40096,2023-02-07,2023-02-28,19790.0
F40097,2023-02-07,2023-02-07,1252.0
F40098,2023-02-07,2023-03-09,17712.0
F40099,2023-02-07,2023-02-07,771.5500000000001
F40100,2023-01-16,2023-02-07,1829.3500000000001
F40101,2023-02-07,2023-03-10,3500.0000000000005
F40102,2023-02-08,2023-02-08,113.75000000000001
F40103,2023-02-10,2023-02-08,1090.0
F40104,2023-02-08,2023-02-23,1337.85
F40105,2023-02-08,2023-02-08,3605.16
F40106,2023-02-09,2023-02-23,42901.98
F40107,2023-02-08,2023-02-08,464.6
F40108,2023-02-03,2023-03-25,9499.95
